code	name	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
GM0203	Barneveld	2	1	1	1	1	1	1	2	2	2	2	2	2	2
GM0207	Bergh	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0209	Beuningen	2	2	2	2	2	2	2	2	2	2	2	2	2	3
GM0211	Borculo	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0213	Brummen	1	1	1	1	1	1	1	1	1	2	2	2	2	2
GM0214	Buren	1	1	1	1	1	1	1	1	1	1	1	1	1	2
GM0216	Culemborg	3	3	2	2	2	2	2	2	2	3	3	3	3	3
GM0218	Didam	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0219	Dinxperlo	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0221	Doesburg	1	1	1	1	2	2	2	2	2	2	2	2	2	3
GM0222	Doetinchem	3	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0225	Druten	1	2	2	2	1	2	2	2	2	2	2	2	2	2
GM0226	Duiven	2	2	2	2	2	2	2	2	2	2	3	3	3	3
GM0228	Ede	2	2	2	2	2	2	2	2	3	3	3	3	3	3
GM0229	Eibergen	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0230	Elburg	1	1	1	1	1	1	1	1	1	1	1	2	2	2
GM0232	Epe	1	1	1	1	1	1	1	1	1	1	2	2	2	2
GM0233	Ermelo	2	2	2	2	2	2	2	2	2	2	2	2	2	3
GM0236	Geldermalsen	1	1	1	1	1	1	2	2	2	2	2	2	2	2
GM0237	Gendringen	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0239	Gorssel	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0240	Groenlo	1	2	1	null	null	null	null	null	null	null	null	null	null	null
GM0241	Groesbeek	1	1	1	1	1	1	1	2	2	2	2	2	null	null
GM0243	Harderwijk	2	2	2	2	2	2	2	2	2	3	3	3	3	3
GM0244	Hattem	1	1	1	1	2	2	2	2	2	2	2	2	2	2
GM0246	Heerde	3	3	3	1	1	1	1	1	1	1	1	2	2	2
GM0248	Hengelo (Gld.)	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0252	Heumen	2	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0256	Hummelo en Keppel	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0260	Lichtenvoorde	2	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0262	Lochem	1	1	1	1	1	1	1	1	1	2	2	2	2	2
GM0263	Maasdriel	1	1	1	1	1	1	1	1	1	1	1	2	2	2
GM0265	Millingen aan de Rijn	1	1	1	1	1	1	1	1	1	2	2	null	null	null
GM0266	Neede	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0267	Nijkerk	1	1	1	2	2	2	2	2	2	2	2	2	2	3
GM0268	Nijmegen	5	5	5	5	5	5	5	5	5	5	5	6	6	6
GM0269	Oldebroek	1	1	1	1	1	1	2	1	1	1	1	1	2	2
GM0273	Putten	1	1	1	1	1	1	1	1	1	2	2	2	2	2
GM0274	Renkum	3	3	3	2	2	2	2	2	2	2	3	3	3	3
GM0275	Rheden	2	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0277	Rozendaal	2	2	2	2	3	3	3	3	3	3	2	2	2	3
GM0278	Ruurlo	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0279	Scherpenzeel	1	1	1	1	1	1	1	1	1	1	1	1	2	2
GM0280	Steenderen	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0281	Tiel	2	2	2	3	3	3	3	3	3	3	3	3	4	4
GM0282	Ubbergen	1	1	1	1	1	1	1	1	1	1	1	null	null	null
GM0285	Voorst	1	1	1	1	1	1	1	1	1	1	1	1	1	2
GM0286	Vorden	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0289	Wageningen	9	9	10	11	11	11	12	9	9	10	9	9	9	10
GM0291	Warnsveld	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0292	Wehl	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0293	Westervoort	2	2	3	3	3	3	3	3	4	4	4	4	4	5
GM0294	Winterswijk	2	2	2	3	2	2	3	3	3	3	3	3	3	3
GM0295	Wisch	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0296	Wijchen	2	2	2	2	2	2	2	2	2	2	2	2	2	2
GM0297	Zaltbommel	2	1	1	1	2	2	2	2	2	2	2	2	2	2
GM0298	Zelhem	1	null	null	null	null	null	null	null	null	null	null	null	null	null
GM0299	Zevenaar	1	1	1	1	1	1	2	2	2	2	2	2	2	2
GM0301	Zutphen	2	2	2	2	2	2	2	2	2	2	3	3	3	4
GM0302	Nunspeet	2	2	2	2	1	2	2	2	2	2	2	2	2	2
GM0303	Dronten	3	3	3	3	4	4	4	4	4	4	4	4	4	5
GM0304	Neerijnen	1	1	1	1	1	1	1	1	1	1	1	1	2	2
GM0305	Abcoude	3	3	3	3	3	3	3	null	null	null	null	null	null	null
GM0306	Amerongen	1	1	null	null	null	null	null	null	null	null	null	null	null	null
GM0307	Amersfoort	4	4	4	4	4	5	5	5	5	5	5	5	5	6
GM0308	Baarn	3	3	3	3	3	3	3	3	3	3	3	3	4	4
GM0310	De Bilt	2	2	2	2	2	3	3	3	3	3	3	3	3	4
GM0311	Breukelen	2	2	2	2	2	2	2	null	null	null	null	null	null	null
GM0312	Bunnik	2	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0313	Bunschoten	1	1	1	1	1	1	2	2	2	2	2	2	2	2
GM0315	Doorn	3	3	null	null	null	null	null	null	null	null	null	null	null	null
GM0316	Driebergen-Rijsenburg	2	2	null	null	null	null	null	null	null	null	null	null	null	null
GM0317	Eemnes	2	2	2	2	3	3	3	3	3	3	3	3	3	4
GM0321	Houten	3	3	3	3	3	3	3	3	3	3	3	3	4	4
GM0326	Leersum	4	6	null	null	null	null	null	null	null	null	null	null	null	null
GM0327	Leusden	3	3	3	3	4	3	3	3	3	3	3	3	3	3
GM0329	Loenen	2	2	2	2	2	2	2	null	null	null	null	null	null	null
GM0331	Lopik	1	1	1	1	1	2	1	2	2	2	2	2	2	2
GM0332	Maarn	2	2	null	null	null	null	null	null	null	null	null	null	null	null
GM0333	Maarssen	3	3	3	3	3	3	3	null	null	null	null	null	null	null
GM0335	Montfoort	1	1	1	2	2	2	2	2	2	2	2	2	2	2
GM0339	Renswoude	1	1	1	1	1	1	1	1	1	1	1	1	2	2
GM0340	Rhenen	1	1	1	1	2	2	2	2	2	2	2	2	2	3
GM0342	Soest	3	3	3	3	3	3	3	3	3	3	3	3	4	4
GM0344	Utrecht	4	4	4	4	4	5	5	5	5	5	5	6	6	7
GM0345	Veenendaal	3	3	3	3	3	3	3	3	3	3	3	3	4	4
GM0351	Woudenberg	2	2	2	2	2	2	3	2	3	3	3	3	3	3
GM0352	Wijk bij Duurstede	2	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0353	IJsselstein	3	3	3	3	3	3	3	3	3	3	3	3	4	4
GM0355	Zeist	3	3	3	3	3	3	3	4	4	4	4	4	4	5
GM0356	Nieuwegein	4	4	4	4	4	4	4	5	5	5	5	5	6	6
GM0358	Aalsmeer	2	2	2	2	3	3	3	3	3	3	3	4	4	4
GM0361	Alkmaar	4	5	5	5	5	5	5	5	5	5	5	5	5	6
GM0362	Amstelveen	7	7	7	8	9	9	10	11	11	12	12	13	14	16
GM0363	Amsterdam	9	9	9	10	10	10	10	10	10	11	11	11	11	12
GM0364	Andijk	2	2	2	2	2	2	2	null	null	null	null	null	null	null
GM0365	Graft-De Rijp	1	1	1	1	1	1	1	2	2	2	2	null	null	null
GM0366	Anna Paulowna	2	2	2	2	2	2	2	2	null	null	null	null	null	null
GM0370	Beemster	1	1	2	2	2	2	2	2	2	2	2	2	2	2
GM0372	Bennebroek	2	2	2	2	2	null	null	null	null	null	null	null	null	null
GM0373	Bergen (NH.)	2	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0375	Beverwijk	3	3	4	4	4	4	5	5	5	5	6	6	6	6
GM0376	Blaricum	3	3	3	3	3	3	3	3	3	3	4	4	4	4
GM0377	Bloemendaal	2	2	2	3	3	3	3	3	3	3	3	3	3	3
GM0381	Bussum	3	3	3	3	3	3	3	3	4	4	4	4	null	null
GM0383	Castricum	2	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0384	Diemen	8	8	8	8	9	9	10	10	10	10	10	11	11	11
GM0385	Edam-Volendam	1	2	2	2	2	2	2	2	2	2	2	2	2	3
GM0388	Enkhuizen	3	3	3	3	3	3	3	3	3	3	3	3	3	3
GM0392	Haarlem	4	4	4	4	4	4	4	4	5	5	5	5	5	6
GM0393	Haarlemmerliede c.a.	2	2	2	2	3	3	3	3	3	3	3	3	4	4
GM0394	Haarlemmermeer	4	4	4	5	5	5	5	5	6	6	6	6	6	7
GM0395	Harenkarspel	1	1	1	1	1	1	1	1	1	null	null	null	null	null
GM0396	Heemskerk	4	4	4	4	4	4	4	4	5	5	5	5	5	5
GM0397	Heemstede	2	3	3	3	3	3	3	3	3	3	3	3	4	4
GM0398	Heerhugowaard	3	3	3	4	4	4	4	4	4	4	5	5	5	6
GM0399	Heiloo	2	2	2	2	2	2	2	3	3	3	3	3	3	3
GM0400	Den Helder	4	4	4	4	4	4	4	5	5	5	5	5	5	5
GM0402	Hilversum	3	3	3	3	4	4	4	4	4	5	5	5	6	6
GM0405	Hoorn	4	4	4	4	4	4	5	5	5	5	5	5	5	6
GM0406	Huizen	3	3	3	3	3	3	3	3	3	3	3	4	4	4
GM0412	Niedorp	1	1	2	2	1	1	1	1	null	null	null	null	null	null
GM0415	Landsmeer	2	2	2	2	2	3	3	3	3	3	3	3	4	4
GM0416	Langedijk	2	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0417	Laren	6	5	3	3	3	8	6	7	7	3	3	3	3	4
GM0420	Medemblik	4	4	4	1	1	1	1	2	2	2	2	2	2	2
GM0424	Muiden	2	2	2	2	2	2	3	3	3	3	3	3	null	null
GM0425	Naarden	3	3	3	3	3	3	3	3	3	4	4	3	null	null
GM0429	Obdam	2	1	1	null	null	null	null	null	null	null	null	null	null	null
GM0431	Oostzaan	2	2	2	2	2	2	2	2	3	3	3	3	3	4
GM0432	Opmeer	1	1	1	1	1	1	1	1	1	1	1	1	2	2
GM0437	Ouder-Amstel	3	4	4	4	4	4	5	5	5	5	5	6	6	7
GM0439	Purmerend	5	5	6	6	6	6	6	6	6	7	7	7	7	8
GM0441	Schagen	4	4	4	4	4	3	3	3	3	2	2	2	3	3
GM0448	Texel	2	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0450	Uitgeest	2	2	2	2	2	3	3	3	3	3	3	3	3	4
GM0451	Uithoorn	4	4	4	4	4	4	4	5	5	5	5	5	6	6
GM0453	Velsen	3	3	3	3	3	3	3	4	4	4	4	4	4	4
GM0454	Venhuizen	1	2	null	null	null	null	null	null	null	null	null	null	null	null
GM0457	Weesp	3	3	3	4	4	4	4	4	4	4	5	5	5	6
GM0458	Schermer	1	1	1	1	1	1	1	2	2	2	2	null	null	null
GM0459	Wervershoof	1	1	1	1	1	1	2	null	null	null	null	null	null	null
GM0462	Wieringen	1	1	1	1	1	2	2	2	null	null	null	null	null	null
GM0463	Wieringermeer	2	2	2	2	2	2	2	2	null	null	null	null	null	null
GM0466	Wognum	1	1	1	null	null	null	null	null	null	null	null	null	null	null
GM0473	Zandvoort	3	3	3	3	3	3	4	3	4	4	4	4	4	5
GM0476	Zijpe	1	1	1	1	1	1	1	1	2	null	null	null	null	null
GM0478	Zeevang	1	1	1	1	1	2	2	2	2	2	2	2	null	null
GM0479	Zaanstad	3	3	3	4	4	4	4	4	5	5	5	5	5	6
GM0480	Ter Aar	1	1	1	null	null	null	null	null	null	null	null	null	null	null
GM0482	Alblasserdam	1	1	2	2	2	2	2	2	2	2	2	2	2	2
GM0483	Alkemade	2	2	2	2	2	null	null	null	null	null	null	null	null	null
GM0484	Alphen aan den Rijn	4	4	4	4	4	4	4	4	4	4	4	4	4	4
GM0489	Barendrecht	2	2	2	3	3	3	3	3	4	4	4	4	5	5
GM0491	Bergambacht	1	1	1	1	1	1	1	2	2	2	2	null	null	null
GM0492	Bergschenhoek	2	2	2	null	null	null	null	null	null	null	null	null	null	null
GM0493	Berkel en Rodenrijs	2	2	2	null	null	null	null	null	null	null	null	null	null	null
GM0495	Bleiswijk	2	2	2	null	null	null	null	null	null	null	null	null	null	null
GM0497	Bodegraven	2	2	2	2	2	2	2	null	null	null	null	null	null	null
GM0498	Drechterland	1	1	1	1	1	1	1	2	2	2	2	2	2	2
GM0499	Boskoop	2	2	2	2	2	2	2	2	2	2	null	null	null	null
GM0501	Brielle	2	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0502	Capelle aan den IJssel	5	6	6	6	6	7	7	7	8	8	8	8	9	9
GM0503	Delft	8	8	8	9	9	9	10	10	11	11	11	11	11	12
GM0504	Dirksland	1	1	1	1	1	1	1	1	1	null	null	null	null	null
GM0505	Dordrecht	4	4	4	5	5	5	5	5	5	5	5	5	5	6
GM0511	Goedereede	1	1	1	1	1	1	1	1	1	null	null	null	null	null
GM0512	Gorinchem	3	3	3	3	3	3	3	3	3	3	3	3	4	4
GM0513	Gouda	2	3	3	3	3	3	3	3	3	3	3	3	4	4
GM0517	's-Gravendeel	2	3	3	null	null	null	null	null	null	null	null	null	null	null
GM0518	's-Gravenhage	8	8	8	8	8	9	9	9	9	9	10	10	10	11
GM0523	Hardinxveld-Giessendam	1	1	1	1	1	1	1	1	1	1	2	2	2	2
GM0529	Noorder-Koggenland	1	1	1	null	null	null	null	null	null	null	null	null	null	null
GM0530	Hellevoetsluis	3	3	3	2	2	3	3	3	3	3	3	3	3	3
GM0531	Hendrik-Ido-Ambacht	3	3	2	2	2	2	2	2	3	3	3	3	3	4
GM0532	Stede Broec	2	2	2	2	2	2	2	2	3	3	3	3	3	3
GM0534	Hillegom	2	2	2	3	3	3	3	3	3	3	3	3	4	4
GM0537	Katwijk	2	2	2	2	2	2	3	3	3	3	3	3	4	4
GM0542	Krimpen aan den IJssel	2	2	2	2	2	2	2	2	3	3	3	3	3	4
GM0545	Leerdam	2	2	2	2	2	2	2	2	2	2	3	3	3	3
GM0546	Leiden	5	5	5	5	6	6	6	6	6	6	7	7	7	7
GM0547	Leiderdorp	3	3	3	3	3	3	4	4	4	4	4	5	5	5
GM0553	Lisse	2	2	2	2	2	2	2	3	3	3	3	3	3	3
GM0556	Maassluis	3	3	3	3	3	3	3	4	4	4	4	4	4	4
GM0558	Wester-Koggenland	1	1	1	null	null	null	null	null	null	null	null	null	null	null
GM0559	Middelharnis	1	1	1	1	1	1	1	1	1	null	null	null	null	null
GM0563	Moordrecht	2	1	1	2	2	2	null	null	null	null	null	null	null	null
GM0567	Nieuwerkerk aan den IJssel	2	2	2	2	3	3	null	null	null	null	null	null	null	null
GM0568	Bernisse	1	2	2	2	1	1	2	2	2	2	2	null	null	null
GM0569	Nieuwkoop	2	2	2	1	1	1	1	2	2	2	2	2	2	2
GM0571	Nieuw-Lekkerland	1	1	1	1	1	1	1	1	1	null	null	null	null	null
GM0575	Noordwijk	2	2	2	2	2	2	2	3	3	3	3	3	3	3
GM0576	Noordwijkerhout	2	2	2	2	2	2	2	2	2	2	3	3	3	3
GM0579	Oegstgeest	4	4	4	4	4	5	5	5	5	4	4	4	5	5
GM0580	Oostflakkee	1	1	1	1	1	1	1	1	1	null	null	null	null	null
GM0584	Oud-Beijerland	2	2	2	2	2	2	2	2	2	2	2	2	3	3
GM0585	Binnenmaas	1	1	1	2	2	2	2	2	2	2	2	2	2	3
GM0588	Korendijk	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GM0589	Oudewater	1	1	1	2	2	2	2	2	2	2	2	2	2	2
GM0590	Papendrecht	3	3	3	2	2	3	3	3	3	3	3	3	4	4
GM0595	Reeuwijk	2	2	2	2	2	2	2	null	null	null	null	null	null	null
GM0597	Ridderkerk	2	2	2	3	3	3	3	3	3	4	4	4	4	5
GM0599	Rotterdam	9	9	9	9	9	10	10	10	10	10	10	11	11	11
GM0600	Rozenburg	2	3	3	3	3	3	3	null	null	null	null	null	null	null
GM0602	Rijnsburg	2	2	null	null	null	null	null	null	null	null	null	null	null	null
GM0603	Rijswijk	4	5	5	5	5	6	6	6	6	7	7	7	8	8
GM0604	Sassenheim	2	2	null	null	null	null	null	null	null	null	null	null	null	null
GM0606	Schiedam	6	6	6	6	6	7	7	7	7	7	8	8	8	9
GM0608	Schoonhoven	2	2	2	2	2	2	2	2	2	2	2	null	null	null
GM0610	Sliedrecht	2	3	3	3	3	3	3	3	3	3	4	4	4	4
GM0611	Cromstrijen	1	1	1	1	1	1	1	1	1	1	1	2	2	2
GM0612	Spijkenisse	4	4	4	4	4	5	5	5	5	5	5	null	null	null
GM0613	Albrandswaard	2	2	2	2	2	3	3	3	3	3	3	3	4	4
GM0614	Westvoorne	1	1	1	1	1	2	2	2	2	2	2	2	2	3
GM0617	Strijen	1	1	1	1	1	1	1	2	2	2	2	2	2	2
GM0619	Valkenburg	1	1	null	null	null	null	null	null	null	null	null	null	null	null
GM0620	Vianen	2	2	2	2	2	2	2	3	3	3	3	3	3	3
GM0622	Vlaardingen	4	4	4	4	5	5	5	5	5	5	5	5	6	6
GM0623	Vlist	1	2	1	1	2	2	2	2	2	2	2	null	null	null
GM0625	Voorhout	2	2	null	null	null	null	null	null	null	null	null	null	null	null
GM0626	Voorschoten	3	3	3	4	4	4	4	4	4	4	4	4	5	5
GM0627	Waddinxveen	2	2	2	2	2	2	2	2	3	3	3	3	3	3
GM0628	Warmond	2	2	null	null	null	null	null	null	null	null	null	null	null	null
GM0629	Wassenaar	5	5	5	5	6	6	6	6	7	7	7	7	8	8
GM0632	Woerden	2	2	2	2	2	2	2	2	3	3	3	3	3	3
GM0637	Zoetermeer	5	5	5	5	6	6	6	6	7	7	7	7	7	8
GM0638	Zoeterwoude	2	2	2	2	2	2	2	2	2	2	3	3	3	3
GM0642	Zwijndrecht	3	3	3	3	3	3	4	4	4	4	4	4	5	5
GM0643	Nederlek	1	1	1	1	1	1	1	1	2	2	2	null	null	null
GM0644	Ouderkerk	1	1	2	1	1	2	2	2	2	2	2	null	null	null
GM0645	Jacobswoude	2	2	2	2	1	null	null	null	null	null	null	null	null	null
GM0653	Gaasterlân-Sleat	1	1	0	1	1	1	1	1	1	1	null	null	null	null
GM0654	Borsele	1	1	1	1	1	1	1	1	1	1	1	2	2	2
GM0664	Goes	3	3	3	3	3	3	3	3	4	4	4	4	4	4
GM0668	West Maas en Waal	1	1	1	1	1	1	1	1	1	1	1	1	2	2
GM0677	Hulst	1	1	1	1	1	1	1	1	2	2	2	2	2	2
GM0678	Kapelle	1	1	1	1	1	1	1	2	2	2	2	2	2	2
GM0683	Wymbritseradiel	1	1	1	1	1	1	1	null	null	null	null	null	null	null
GM0687	Middelburg	3	3	3	3	3	4	4	4	4	3	3	3	4	4
GM0689	Giessenlanden	1	1	1	1	1	1	1	1	1	1	1	1	1	2
GM0693	Graafstroom	1	1	1	1	1	1	1	1	1	null	null	null	null	null
GM0694	Liesveld	1	1	1	1	1	1	1	1	1	null	null	null	null	null
GM0703	Reimerswaal	2	2	2	2	2	2	2	2	2	2	2	2	2	3
GM0707	Zederik	1	1	1	1	1	1	1	1	1	1	1	1	1	2
GM0710	Wûnseradiel	1	1	1	1	1	1	1	null	null	null	null	null	null	null
GM0715	Terneuzen	2	2	2	2	2	2	2	2	2	2	3	3	3	3
GM0716	Tholen	1	1	1	1	1	1	1	2	2	2	2	2	2	2
GM0717	Veere	1	1	1	1	1	1	1	1	1	1	1	2	2	2
GM0718	Vlissingen	4	4	4	4	4	4	4	4	4	4	4	4	4	4
GM0733	Lingewaal	1	2	1	1	1	1	1	1	1	1	1	2	2	2
GM0736	De Ronde Venen	2	2	2	2	2	2	2	3	3	3	3	3	3	4
GM0737	Tytsjerksteradiel	2	2	2	2	2	2	2	2	2	2	2	2	2	3
GM0738	Aalburg	1	1	1	1	1	1	1	1	1	1	1	1	1	2
GM0743	Asten	2	2	1	2	2	2	2	2	2	2	2	2	2	2
GM0744	Baarle-Nassau	1	1	1	1	1	1	1	1	1	1	1	1	2	2
GM0748	Bergen op Zoom	2	2	2	2	2	3	3	3	3	3	3	3	3	4
GM0753	Best	2	2	2	2	2	2	2	2	2	2	2	3	3	3
GM0755	Boekel	1	1	1	1	1	1	1	1	1	1	1	1	1	2
GM0756	Boxmeer	2	1	1	1	1	1	2	2	1	1	2	3	3	3
GM0757	Boxtel	2	2	3	3	3	3	3	3	3	3	3	3	4	4
GM0758	Breda	3	3	3	3	3	3	4	4	4	4	4	4	5	5
GM0762	Deurne	1	1	1	1	1	1	1	1	2	2	2	2	2	2
GM0765	Pekela	3	3	3	3	3	3	3	3	3	3	3	4	4	3
GM0766	Dongen	3	3	3	2	2	2	1	1	1	2	2	2	2	2
GM0770	Eersel	1	1	1	1	1	1	1	1	1	1	2	2	2	2
GM0772	Eindhoven	5	5	5	5	6	6	6	7	7	7	8	8	9	9
GM0777	Etten-Leur	4	4	4	4	3	3	3	3	3	3	3	3	3	4
GM0779	Geertruidenberg	1	1	1	1	1	1	1	1	1	2	2	2	2	2
